17978,27.02,40.16
17979,27.03,40.16
17980,27.02,40.19
17981,27.03,40.22
17982,26.99,40.22
17983,27.02,40.16
17984,27.04,40.12
17985,27,40.19
17986,27.01,40.22
17987,27.01,40.19
17988,27,40.19
17989,27.03,40.22
17990,27.02,40.16
17991,27.04,40.16
17992,27.02,40.12
17993,27.02,40.12
17994,27.02,40.16
17995,27.01,40.09
17996,27.03,40.09
17997,27.02,40.09
17998,27.03,40.06
17999,27.02,40.06
18000,27.02,40.06
18001,27,40.12
18002,26.96,40.16
18003,27,40.16
18004,26.98,40.16
18005,27.02,40.16
18006,27,40.09
18007,27,40.09
18008,26.98,40.09
18009,26.97,40.16
18010,26.98,40.19
18011,26.97,40.22
18012,26.97,40.19
18013,26.99,40.16
18014,26.99,40.22
18015,26.98,40.19
18016,26.95,40.22
18017,26.96,40.25
18018,26.96,40.29
18019,26.96,40.22
18020,26.96,40.22
18021,26.96,40.22
18022,26.96,40.29
18023,26.95,40.22
18024,26.94,40.22
18025,26.95,40.22
18026,26.95,40.22
18027,26.96,40.22
18028,26.91,40.35
18029,26.91,40.39
18030,26.93,40.35
18031,26.9,40.39
18032,26.93,40.35
18033,26.91,40.35
18034,26.91,40.42
18035,26.93,40.35
18036,26.92,40.29
18037,26.94,40.29
18038,26.94,40.29
18039,26.94,40.35
18040,26.93,40.35
18041,26.93,40.35
18042,26.95,40.42
18043,26.96,40.42
18044,26.96,40.32
18045,198.34,205.35
18045,200.9,207.4
18047,26.94,40.29
18048,26.95,40.32
18049,26.94,40.42
18050,26.94,40.42
18051,26.94,40.48
18052,26.94,40.48
18053,26.94,40.42
18054,26.94,40.48
18055,26.95,40.52
18056,26.95,40.55
18057,26.95,40.58
18058,26.93,40.55
18059,26.92,40.55
18060,26.9,40.65
18061,26.9,40.58
18062,26.92,40.55
18063,26.91,40.42
18064,26.91,40.42
18065,26.92,40.52
18066,26.92,40.55
18067,26.92,40.61
18068,26.91,40.61
18069,26.91,40.58
18070,26.92,40.55
18071,26.9,40.61
18072,26.92,40.55
18073,26.93,40.55
18074,26.92,40.58
18075,26.91,40.61
18076,26.93,40.55
18077,26.9,40.61
18078,26.91,40.61
18079,26.92,40.45
18080,26.92,40.48
18081,26.92,40.55
18082,26.9,40.58
18083,26.88,40.55
18084,26.89,40.52
18085,26.9,40.52
18086,26.87,40.61
18087,26.88,40.61
18088,26.86,40.68
18089,26.89,40.55
18090,26.89,40.55
18091,26.89,40.55
18092,26.89,40.61
18093,26.89,40.65
18094,26.9,40.55
18095,26.89,40.48
18096,26.9,40.58
18097,26.9,40.58
18098,26.92,40.55
18099,26.91,40.48
18100,26.87,40.61
18101,26.89,40.61
18102,26.9,40.55
18103,26.87,40.61
18104,26.88,40.68
18105,26.88,40.65
18106,26.89,40.61
18107,26.88,40.65
18108,26.9,40.61
18109,26.89,40.55
18110,26.88,40.58
18111,26.87,40.58
18112,26.87,40.61
18113,26.88,40.61
18114,26.88,40.68
18115,26.9,40.55
18116,26.89,40.61
18117,26.9,40.58
18118,26.89,40.52
18119,26.88,40.55
18120,26.88,40.55
18121,26.88,40.55
18122,26.89,40.65
18123,26.9,40.61
18124,26.9,40.61
18125,26.92,40.61
18126,26.92,40.61
18127,26.9,40.65
18128,26.89,40.68
18129,26.89,40.55
18130,26.9,40.58
18131,26.86,40.58
18132,26.88,40.68
18133,26.89,40.71
18134,26.89,40.68
18135,26.87,40.61
18136,26.88,40.55
18137,26.88,40.58
18138,26.85,40.61
18139,26.83,40.75
18140,26.86,40.68
18141,26.86,40.61
18142,26.85,40.65
18143,26.84,40.68
18144,26.84,40.68
18145,26.84,40.61
18146,26.85,40.61
18147,26.84,40.61
18148,26.85,40.68
18149,26.86,40.68
18150,26.84,40.75
18151,26.85,40.75
18152,26.86,40.68
18153,26.86,40.61
18154,26.86,40.68
18155,26.86,40.61
18156,26.87,40.61
18157,26.88,40.61
18158,26.87,40.55
18159,26.86,40.58
18160,26.87,40.61
18161,26.87,40.55
18162,26.88,40.55
18163,26.89,40.58
18164,26.89,40.55
18165,26.86,40.65
18166,26.85,40.68
18167,26.86,40.65
18168,26.86,40.65
18169,26.86,40.55
18170,26.86,40.55
18171,26.85,40.61
18172,26.85,40.68
18173,26.84,40.71
18174,26.85,40.75
18175,26.85,40.65
18176,26.86,40.65
18177,26.85,40.65
18178,26.86,40.61
18179,26.86,40.65
18180,26.86,40.61
18181,26.87,40.68
18182,26.88,40.61
18183,26.87,40.55
18184,26.81,40.75
18185,26.8,40.75
18187,26.83,40.61
18188,26.83,40.68
18189,26.81,40.75
18190,26.81,40.81
18191,26.83,40.68
18192,26.85,40.68
18193,26.84,40.65
18194,26.84,40.75
18195,26.86,40.68
18196,26.86,40.68
18197,26.83,40.61
18198,26.81,40.61
18199,26.84,40.65
18200,26.81,40.65
18201,26.82,40.78
18202,26.81,40.81
18203,26.83,40.75
18204,26.82,40.68
18205,26.8,40.78
18206,26.82,40.81
18207,26.81,40.75
18208,26.81,40.75
18209,26.81,40.71
18210,26.81,40.78
18211,26.81,40.78
18212,26.82,40.81
18213,26.82,40.81
18214,26.83,40.75
18215,26.84,40.75
18216,26.85,40.71
18217,26.85,40.75
18218,26.82,40.75
18219,26.82,40.78
18220,26.82,40.81
18221,26.83,40.81
18222,26.84,40.75
18223,26.84,40.75
18224,26.84,40.68
18225,26.83,40.75
18226,26.84,40.68
18227,26.84,40.65
18228,26.81,40.71
18229,26.82,40.68
18230,26.82,40.75
18231,26.82,40.75
18232,26.82,40.75
18233,26.82,40.68
18234,26.83,40.68
18235,26.86,40.68
18236,26.86,40.61
18237,26.85,40.55
18238,26.84,40.61
18239,26.84,40.55
18240,26.85,40.58
18241,26.83,40.65
18242,26.83,40.65
18243,26.82,40.68
18244,26.82,40.68
18245,26.78,40.75
18246,26.8,40.78
18247,26.8,40.75
18248,26.82,40.68
18249,26.81,40.68
18250,26.81,40.68
18251,26.81,40.71
18252,26.8,40.78
18253,26.81,40.75
18254,26.82,40.65
18255,26.82,40.68
18256,26.83,40.65
18257,26.8,40.68
18258,26.82,40.65
18259,26.81,40.61
18260,26.82,40.68
18261,26.82,40.65
18262,26.83,40.55
18263,26.84,40.65
18264,26.83,40.68
18265,26.84,40.68
18266,26.82,40.68
18267,26.83,40.61
18268,26.81,40.61
18269,26.76,40.75
18270,26.79,40.71
18271,26.79,40.71
18272,26.8,40.75
18273,26.78,40.75
18274,26.8,40.68
18275,26.81,40.71
18276,26.82,40.75
18277,26.8,40.68
18278,26.81,40.61
18279,26.81,40.68
18280,26.8,40.75
18281,26.8,40.75
18282,26.77,40.75
18283,26.79,40.78
18284,26.8,40.68
18285,26.8,40.71
